index,plan_name,graph2plan_id,source,source_index
13689,plan_13689,14263,train,11085
13690,plan_13690,14264,train,3374
13691,plan_13691,14265,train,8157
13692,plan_13692,14266,train,9604
13693,plan_13693,14267,train,6611
13694,plan_13694,14268,train,5870
13695,plan_13695,14269,train,4943
13696,plan_13696,14270,train,9472
13697,plan_13697,14271,train,9234
13698,plan_13698,14272,test,1115
13699,plan_13699,14273,train,2341
13700,plan_13700,14274,train,11379
13701,plan_13701,14275,train,2205
13702,plan_13702,14276,train,3187
13703,plan_13703,14277,train,13011
13704,plan_13704,14278,train,7421
13705,plan_13705,14279,train,3786
13706,plan_13706,14280,train,8565
13707,plan_13707,14281,train,6688
13708,plan_13708,14282,test,46
13709,plan_13709,14283,train,2284
13710,plan_13710,14284,train,5199
13711,plan_13711,14285,test,1543
13712,plan_13712,14286,train,5848
13713,plan_13713,14287,train,7739
13714,plan_13714,14288,train,6622
13715,plan_13715,14289,train,12532
13716,plan_13716,14290,train,12334
13717,plan_13717,14291,train,10053
13718,plan_13718,14292,train,7995
13719,plan_13719,14293,test,1443
13720,plan_13720,14294,train,1776
13721,plan_13721,14298,train,10602
13722,plan_13722,14299,train,13705
13723,plan_13723,14300,train,597
13724,plan_13724,14301,test,1701
13725,plan_13725,14302,train,6659
13726,plan_13726,14303,test,495
13727,plan_13727,14304,test,1270
13728,plan_13728,14305,test,25
13729,plan_13729,14306,train,1707
13730,plan_13730,14307,train,3207
13731,plan_13731,14309,test,713
13732,plan_13732,14310,train,10268
13733,plan_13733,14311,train,6192
13734,plan_13734,14312,test,2384
13735,plan_13735,14313,train,9293
13736,plan_13736,14314,train,3085
13737,plan_13737,14315,train,4218
13738,plan_13738,14316,train,5164
13739,plan_13739,14317,train,4126
13740,plan_13740,14318,train,5763
13741,plan_13741,14319,train,3153
13742,plan_13742,14322,train,5448
13743,plan_13743,14323,train,6187
13744,plan_13744,14324,train,1271
13745,plan_13745,14325,train,11564
13746,plan_13746,14326,train,6197
13747,plan_13747,14327,train,7619
13748,plan_13748,14328,train,6355
13749,plan_13749,14329,train,9320
13750,plan_13750,14330,train,9829
13751,plan_13751,14331,train,7283
13752,plan_13752,14332,train,5118
13753,plan_13753,14333,train,9382
13754,plan_13754,14334,train,5170
13755,plan_13755,14335,train,4362
13756,plan_13756,14336,test,403
13757,plan_13757,14337,train,6363
13758,plan_13758,14338,test,1473
13759,plan_13759,14339,train,1741
13760,plan_13760,14340,train,10189
13761,plan_13761,14341,train,10256
13762,plan_13762,14342,train,13728
13763,plan_13763,14343,train,13703
13764,plan_13764,14344,train,9779
13765,plan_13765,14350,train,11284
13766,plan_13766,14351,train,6335
13767,plan_13767,14352,train,2747
13768,plan_13768,14353,train,2841
13769,plan_13769,14354,train,8516
13770,plan_13770,14355,test,2322
13771,plan_13771,14356,train,13792
13772,plan_13772,14357,train,715
13773,plan_13773,14358,train,13319
13774,plan_13774,14359,train,10102
13775,plan_13775,14360,train,10515
13776,plan_13776,14361,train,5036
13777,plan_13777,14362,train,12078
13778,plan_13778,14363,train,3368
13779,plan_13779,14364,train,11760
13780,plan_13780,14365,train,507
13781,plan_13781,14366,train,10022
13782,plan_13782,14367,test,1890
13783,plan_13783,14368,test,2411
13784,plan_13784,14369,train,12728
13785,plan_13785,14370,test,2250
13786,plan_13786,14371,train,10717
13787,plan_13787,14372,test,1326
13788,plan_13788,14373,train,4343
13789,plan_13789,14374,train,2175
13790,plan_13790,14375,train,8018
13791,plan_13791,14376,train,8674
13792,plan_13792,14377,test,1906
13793,plan_13793,14378,train,3403
13794,plan_13794,14379,train,12163
13795,plan_13795,14380,train,8902
13796,plan_13796,14381,train,3115
13797,plan_13797,14382,test,2159
13798,plan_13798,14383,train,13443
13799,plan_13799,14384,test,1446
13800,plan_13800,14385,train,8325
13801,plan_13801,14386,train,13203
13802,plan_13802,14387,train,8641
13803,plan_13803,14388,train,4631
13804,plan_13804,14389,train,11924
13805,plan_13805,14390,train,5032
13806,plan_13806,14391,test,592
13807,plan_13807,14392,train,4108
13808,plan_13808,14393,train,2873
13809,plan_13809,14394,train,3035
13810,plan_13810,14395,train,1939
13811,plan_13811,14396,test,998
13812,plan_13812,14397,train,11897
13813,plan_13813,14398,train,12970
13814,plan_13814,14399,train,11181
13815,plan_13815,14406,train,4293
13816,plan_13816,14407,train,1306
13817,plan_13817,14408,train,2710
13818,plan_13818,14409,train,3953
13819,plan_13819,14410,train,11770
13820,plan_13820,14411,train,14050
13821,plan_13821,14412,train,3045
13822,plan_13822,14413,train,4641
13823,plan_13823,14414,train,12058
13824,plan_13824,14415,train,1172
13825,plan_13825,14416,train,8724
13826,plan_13826,14417,train,5691
13827,plan_13827,14418,train,6554
13828,plan_13828,14419,test,1145
13829,plan_13829,14420,test,649
13830,plan_13830,14421,train,13841
13831,plan_13831,14422,train,8595
13832,plan_13832,14423,test,1703
13833,plan_13833,14424,train,1731
13834,plan_13834,14425,train,9917
13835,plan_13835,14426,train,7987
13836,plan_13836,14427,test,1588
13837,plan_13837,14428,test,1622
13838,plan_13838,14429,train,11597
13839,plan_13839,14430,train,10906
13840,plan_13840,14431,test,2017
13841,plan_13841,14432,train,10257
13842,plan_13842,14433,train,2964
13843,plan_13843,14434,train,12283
13844,plan_13844,14435,train,210
13845,plan_13845,14436,test,2392
13846,plan_13846,14437,train,6980
13847,plan_13847,14438,train,14321
13848,plan_13848,14439,train,14351
13849,plan_13849,14441,train,2732
13850,plan_13850,14443,train,2208
13851,plan_13851,14444,test,2305
13852,plan_13852,14445,train,380
13853,plan_13853,14446,train,8143
13854,plan_13854,14447,train,3656
13855,plan_13855,14448,train,12672
13856,plan_13856,14449,train,5278
13857,plan_13857,14450,train,5297
13858,plan_13858,14451,train,11601
13859,plan_13859,14452,test,227
13860,plan_13860,14453,train,10485
13861,plan_13861,14454,train,5395
13862,plan_13862,14455,train,8593
13863,plan_13863,14456,train,1796
13864,plan_13864,14457,test,1609
13865,plan_13865,14458,train,11905
13866,plan_13866,14459,train,1883
13867,plan_13867,14460,test,819
13868,plan_13868,14461,train,489
13869,plan_13869,14462,train,13252
13870,plan_13870,14463,train,8208
13871,plan_13871,14464,train,1516
13872,plan_13872,14465,train,9969
13873,plan_13873,14466,train,11898
13874,plan_13874,14467,train,3628
13875,plan_13875,14468,train,9592
13876,plan_13876,14469,train,1565
13877,plan_13877,14470,train,11615
13878,plan_13878,14471,train,2118
13879,plan_13879,14472,train,7086
13880,plan_13880,14473,train,11682
13881,plan_13881,14474,train,6284
13882,plan_13882,14475,train,3487
13883,plan_13883,14476,train,10588
13884,plan_13884,14477,train,11353
13885,plan_13885,14478,train,10321
13886,plan_13886,14479,train,6979
13887,plan_13887,14480,train,14129
13888,plan_13888,14481,train,4727
13889,plan_13889,14482,train,471
13890,plan_13890,14483,test,178
13891,plan_13891,14484,train,1315
13892,plan_13892,14485,train,5338
13893,plan_13893,14486,train,7823
13894,plan_13894,14487,train,8178
13895,plan_13895,14488,train,3190
13896,plan_13896,14489,train,5157
13897,plan_13897,14490,test,2303
13898,plan_13898,14491,train,5081
13899,plan_13899,14492,train,8965
13900,plan_13900,14493,train,12786
13901,plan_13901,14494,train,10532
13902,plan_13902,14495,train,11781
13903,plan_13903,14496,train,10926
13904,plan_13904,14497,test,1352
13905,plan_13905,14498,train,6833
13906,plan_13906,14499,test,2073
13907,plan_13907,14500,train,1084
13908,plan_13908,14501,train,8548
13909,plan_13909,14502,test,464
13910,plan_13910,14503,train,13317
13911,plan_13911,14504,train,11387
13912,plan_13912,14505,train,1611
13913,plan_13913,14506,train,420
13914,plan_13914,14507,train,2930
13915,plan_13915,14508,train,10887
13916,plan_13916,14509,train,1588
13917,plan_13917,14510,train,12890
13918,plan_13918,14511,train,4042
13919,plan_13919,14512,train,10644
13920,plan_13920,14513,train,5016
13921,plan_13921,14514,train,10793
13922,plan_13922,14515,train,7982
13923,plan_13923,14516,train,11829
13924,plan_13924,14517,train,5443
13925,plan_13925,14518,train,915
13926,plan_13926,14519,train,10763
13927,plan_13927,14522,train,6307
13928,plan_13928,14524,train,838
13929,plan_13929,14525,train,881
13930,plan_13930,14526,train,6302
13931,plan_13931,14527,train,1819
13932,plan_13932,14528,train,9050
13933,plan_13933,14529,test,1171
13934,plan_13934,14530,train,5841
13935,plan_13935,14531,train,10261
13936,plan_13936,14532,train,8675
13937,plan_13937,14533,train,13141
13938,plan_13938,14534,train,10420
13939,plan_13939,14535,train,11982
13940,plan_13940,14536,train,884
13941,plan_13941,14537,train,1477
13942,plan_13942,14538,train,14137
13943,plan_13943,14539,train,967
13944,plan_13944,14540,train,14008
13945,plan_13945,14541,test,2541
13946,plan_13946,14542,train,5984
13947,plan_13947,14543,train,2587
13948,plan_13948,14544,train,7649
13949,plan_13949,14545,train,11356
13950,plan_13950,14546,test,1803
13951,plan_13951,14547,train,5203
13952,plan_13952,14548,train,7584
13953,plan_13953,14549,train,4502
13954,plan_13954,14550,train,9248
13955,plan_13955,14551,train,1911
13956,plan_13956,14552,train,3128
13957,plan_13957,14553,train,6128
13958,plan_13958,14554,train,9545
13959,plan_13959,14555,train,11066
13960,plan_13960,14556,train,13405
13961,plan_13961,14557,train,11308
13962,plan_13962,14558,train,7040
13963,plan_13963,14559,train,6944
13964,plan_13964,14560,test,206
13965,plan_13965,14561,train,4048
13966,plan_13966,14562,train,840
13967,plan_13967,14563,test,966
13968,plan_13968,14564,train,7944
13969,plan_13969,14565,train,12239
13970,plan_13970,14566,train,8609
13971,plan_13971,14567,test,148
13972,plan_13972,14568,train,7123
13973,plan_13973,14569,test,2351
13974,plan_13974,14570,train,7942
13975,plan_13975,14571,train,6142
13976,plan_13976,14572,train,11158
13977,plan_13977,14573,train,5273
13978,plan_13978,14574,train,6844
13979,plan_13979,14575,train,13920
13980,plan_13980,14576,train,4927
13981,plan_13981,14577,test,479
13982,plan_13982,14578,train,4374
13983,plan_13983,14579,train,12761
13984,plan_13984,14580,train,4742
13985,plan_13985,14581,train,2477
13986,plan_13986,14582,train,13006
13987,plan_13987,14583,train,179
13988,plan_13988,14584,train,12652
13989,plan_13989,14585,train,5408
13990,plan_13990,14586,test,325
13991,plan_13991,14587,train,7483
13992,plan_13992,14588,train,8254
13993,plan_13993,14589,train,1512
13994,plan_13994,14590,train,1625
13995,plan_13995,14591,train,13600
13996,plan_13996,14592,test,1105
13997,plan_13997,14593,train,14306
13998,plan_13998,14594,train,7931
13999,plan_13999,14595,train,1301
14000,plan_14000,14596,train,7486
14001,plan_14001,14597,test,574
14002,plan_14002,14598,train,3955
14003,plan_14003,14599,train,2007
14004,plan_14004,14600,train,12021
14005,plan_14005,14601,train,11176
14006,plan_14006,14602,train,2173
14007,plan_14007,14603,train,12624
14008,plan_14008,14604,train,206
14009,plan_14009,14605,train,7345
14010,plan_14010,14606,test,2295
14011,plan_14011,14607,train,1946
14012,plan_14012,14608,train,13711
14013,plan_14013,14609,train,2431
14014,plan_14014,14610,train,1617
14015,plan_14015,14611,train,13261
14016,plan_14016,14612,test,912
14017,plan_14017,14613,test,1732
14018,plan_14018,14614,train,458
14019,plan_14019,14615,test,1536
14020,plan_14020,14616,test,2468
14021,plan_14021,14617,train,3043
14022,plan_14022,14618,train,13395
14023,plan_14023,14619,train,756
14024,plan_14024,14620,train,12485
14025,plan_14025,14621,test,734
14026,plan_14026,14622,test,1348
14027,plan_14027,14623,train,3897
14028,plan_14028,14624,train,4536
14029,plan_14029,14625,train,12857
14030,plan_14030,14626,test,2142
14031,plan_14031,14627,train,11029
14032,plan_14032,14628,train,7977
14033,plan_14033,14629,train,109
14034,plan_14034,14630,train,7373
14035,plan_14035,14631,train,6734
14036,plan_14036,14632,train,5865
14037,plan_14037,14633,train,579
14038,plan_14038,14634,train,3125
14039,plan_14039,14635,test,1629
14040,plan_14040,14636,train,953
14041,plan_14041,14637,train,3929
14042,plan_14042,14638,train,4135
14043,plan_14043,14639,train,463
14044,plan_14044,14640,train,6723
14045,plan_14045,14641,train,5834
14046,plan_14046,14642,test,1132
14047,plan_14047,14643,train,6491
14048,plan_14048,14644,test,397
14049,plan_14049,14645,train,13561
14050,plan_14050,14646,train,3846
14051,plan_14051,14647,train,6924
14052,plan_14052,14648,train,13776
14053,plan_14053,14649,train,11429
14054,plan_14054,14650,train,14087
14055,plan_14055,14651,train,8575
14056,plan_14056,14652,train,352
14057,plan_14057,14653,train,9886
14058,plan_14058,14654,train,9392
14059,plan_14059,14655,train,10544
14060,plan_14060,14656,train,3538
14061,plan_14061,14657,train,4975
14062,plan_14062,14658,train,827
14063,plan_14063,14659,train,11787
14064,plan_14064,14660,train,9274
14065,plan_14065,14661,train,13938
14066,plan_14066,14662,train,6886
14067,plan_14067,14663,train,12933
14068,plan_14068,14664,train,4593
14069,plan_14069,14665,test,1173
14070,plan_14070,14666,train,12454
14071,plan_14071,14667,test,1738
14072,plan_14072,14668,train,829
14073,plan_14073,14669,test,1815
14074,plan_14074,14670,test,1951
14075,plan_14075,14671,train,8210
14076,plan_14076,14672,train,583
14077,plan_14077,14673,train,11576
14078,plan_14078,14674,train,9788
14079,plan_14079,14675,train,5327
14080,plan_14080,14676,train,14258
14081,plan_14081,14677,train,2886
14082,plan_14082,14678,train,4364
14083,plan_14083,14679,train,10146
14084,plan_14084,14680,train,12988
14085,plan_14085,14681,train,11637
14086,plan_14086,14682,train,13477
14087,plan_14087,14683,train,11914
14088,plan_14088,14684,train,11888
14089,plan_14089,14685,train,7406
14090,plan_14090,14686,train,7079
14091,plan_14091,14687,train,13270
14092,plan_14092,14688,train,9591
14093,plan_14093,14689,train,9543
14094,plan_14094,14690,train,1698
14095,plan_14095,14691,train,12709
14096,plan_14096,14692,train,6699
14097,plan_14097,14693,train,1645
14098,plan_14098,14694,train,6130
14099,plan_14099,14695,train,11186
14100,plan_14100,14696,train,3213
14101,plan_14101,14697,train,332
14102,plan_14102,14698,train,12885
14103,plan_14103,14699,train,2112
14104,plan_14104,14700,train,1589
14105,plan_14105,14701,train,10207
14106,plan_14106,14702,train,4758
14107,plan_14107,14703,train,14188
14108,plan_14108,14705,train,10681
14109,plan_14109,14706,train,5314
14110,plan_14110,14707,train,12863
14111,plan_14111,14708,test,615
14112,plan_14112,14709,train,13695
14113,plan_14113,14710,train,8425
14114,plan_14114,14711,train,7428
14115,plan_14115,14712,train,2853
14116,plan_14116,14713,train,9675
14117,plan_14117,14714,train,4161
14118,plan_14118,14715,train,7417
14119,plan_14119,14716,train,5474
14120,plan_14120,14717,train,2961
14121,plan_14121,14718,train,11317
14122,plan_14122,14719,train,2720
14123,plan_14123,14720,train,895
14124,plan_14124,14721,test,230
14125,plan_14125,14722,train,8608
14126,plan_14126,14723,train,14127
14127,plan_14127,14724,train,13591
14128,plan_14128,14725,train,4319
14129,plan_14129,14726,test,1542
14130,plan_14130,14727,train,4170
14131,plan_14131,14728,train,6806
14132,plan_14132,14729,train,11689
14133,plan_14133,14730,train,3951
14134,plan_14134,14731,train,2058
14135,plan_14135,14732,train,7689
14136,plan_14136,14733,train,2889
14137,plan_14137,14734,train,2815
14138,plan_14138,14735,test,1279
14139,plan_14139,14736,train,487
14140,plan_14140,14737,train,14369
14141,plan_14141,14738,train,9388
14142,plan_14142,14739,train,13442
14143,plan_14143,14740,train,10861
14144,plan_14144,14741,train,938
14145,plan_14145,14742,train,4090
14146,plan_14146,14743,train,2653
14147,plan_14147,14744,train,7966
14148,plan_14148,14745,train,2409
14149,plan_14149,14746,train,3864
14150,plan_14150,14747,train,11160
14151,plan_14151,14748,test,307
14152,plan_14152,14749,train,3070
14153,plan_14153,14750,train,11442
14154,plan_14154,14751,train,10013
14155,plan_14155,14752,train,5911
14156,plan_14156,14753,train,14191
14157,plan_14157,14754,train,10561
14158,plan_14158,14755,train,689
14159,plan_14159,14756,train,4648
14160,plan_14160,14757,train,5584
14161,plan_14161,14758,train,12475
14162,plan_14162,14759,train,9737
14163,plan_14163,14761,train,5041
14164,plan_14164,14762,train,472
14165,plan_14165,14763,test,1584
14166,plan_14166,14764,train,10521
14167,plan_14167,14765,train,2516
14168,plan_14168,14766,train,13363
14169,plan_14169,14767,train,1746
14170,plan_14170,14768,train,7900
14171,plan_14171,14769,train,8655
14172,plan_14172,14770,test,1719
14173,plan_14173,14771,test,2484
14174,plan_14174,14772,train,12117
14175,plan_14175,14773,train,3075
14176,plan_14176,14774,train,2377
14177,plan_14177,14775,train,11612
14178,plan_14178,14776,train,2029
14179,plan_14179,14777,train,63
14180,plan_14180,14778,train,14126
14181,plan_14181,14779,train,9892
14182,plan_14182,14780,train,3909
14183,plan_14183,14781,train,12994
14184,plan_14184,14782,train,5108
